ClaimID,PolicyID,CustomerName,PolicyType,PremiumAmount,StartDate,ClaimType,ClaimAmount,ClaimStatus,ClaimDate,AdjusterID,AdjusterName,Region
6579a4f7-c7ed-4f7c-ba38-d0c8eb98a3f0,10078,Tristan Estrada,Home,499.92,2022-06-05,Liability,364.43,Denied,2024-07-22,41,Nichole Hill,East
4fed5122-d8ca-4e40-856a-8922a1685dce,10743,Megan Mccullough,Auto,2318.55,2020-08-30,Liability,1334.71,Closed,2024-01-15,15,Lisa Padilla,South
468aefc5-9eb5-4d75-8857-1a7889e20901,10419,Kevin Joseph,Health,2115.8,2025-01-24,Fire,1582.33,Paid,2025-02-14,43,Kimberly Miranda,East
ba0f921f-1b29-4b4d-83eb-a099866817cd,10143,Angie Mendoza,Auto,1642.57,2022-06-24,Liability,505.62,In Review,2025-05-30,46,Christopher Johnson,Central
843dc785-6b76-4be5-a7d1-d1da2ecb904d,10807,Deborah Griffith,Auto,2822.79,2021-10-05,Medical,2295.66,Denied,2024-04-01,16,Taylor Blevins,South
683515d3-c51c-46e7-a7bc-7839e7bea3c8,10317,Megan Obrien,Auto,1404.17,2023-08-27,Theft,1382.05,Paid,2024-01-04,38,Stephen Wilson,West
6c915010-812b-46a2-b5be-400faf15c625,10192,Christopher Sutton,Auto,2722.48,2024-11-25,Accident,1439.18,Closed,2025-03-26,24,Melinda Moody,South
3cc3e101-1d3a-40e3-bf8f-00ff72282559,10182,Amy Smith,Home,606.38,2023-10-05,Medical,123.58,Paid,2024-10-03,46,Christopher Johnson,Central
a753a88b-300b-4502-9756-01c1e1d25d20,10401,Robin Dennis,Health,578.43,2024-02-14,Medical,498.96,Closed,2025-05-09,6,Annette Knox,South
fb24eb82-a0bc-4d36-a997-646f8ea0f6fc,10132,Andrew Taylor,Health,899.69,2022-02-24,Theft,622.91,Paid,2022-04-25,9,Ricardo Cook,North
83831a23-89b5-4cca-99e4-31358ced8176,10333,Kathryn Barber,Life,338.86,2020-11-28,Medical,334.61,Paid,2023-11-20,5,Ryan Kelley,South
56d49758-6303-47d5-b517-a1d14c65b2a9,10784,Sherri Hardy,Home,1233.38,2020-11-26,Fire,303.89,In Review,2024-04-21,26,Megan Salinas,Central
70bf0ce2-14bf-49ad-a3c9-92d396ba0009,10911,Ashley Cain,Life,1893.8,2024-08-06,Liability,1072.45,Denied,2024-11-11,50,Eric Taylor,Central
96434f52-543c-414f-870a-4e5dd105e5c3,10700,Sergio Skinner,Life,1599.08,2025-04-06,Medical,1573.97,Closed,2025-05-30,38,Stephen Wilson,West
a2dfcd78-2972-46c2-a4fb-2c04d2aed4c5,10655,Theresa Drake,Auto,1465.48,2023-05-16,Medical,692.61,In Review,2023-12-03,29,Jamie Sanchez,South
93f08e11-deb1-4edc-bae4-e3eac65d665b,10682,Whitney Leonard,Life,996.34,2022-03-21,Medical,700.35,In Review,2023-12-27,27,Andrea Mata,East
26ae8d5a-183a-4123-a21c-f87622e5b5d0,10572,Joseph Weber,Life,2415.86,2022-07-21,Accident,1219.93,Paid,2022-11-23,9,Ricardo Cook,North
91396055-c146-44b9-822c-c48987b333d4,10450,Deborah Strickland,Home,525.45,2024-09-06,Medical,286.34,In Review,2024-11-05,9,Ricardo Cook,North
3003078d-0a3d-411f-a82f-2a69f308109c,10192,Christopher Sutton,Auto,2722.48,2024-11-25,Liability,685.23,Closed,2025-01-07,8,Wendy Mccoy,Central
d96c0289-7676-40e5-95e0-a6e4b2d9ad2f,10025,Mr. Bryan Simpson,Health,1531.39,2021-10-24,Accident,1419.12,Paid,2025-04-30,3,James Guzman,East
40ef583e-1fce-466d-994a-e8ce5c243b27,10386,Amber Zhang,Home,2469.4,2023-08-15,Accident,824.8,Open,2024-02-26,24,Melinda Moody,South
392ec2da-132a-4a14-bd98-1bc832154407,10520,Lisa Adams,Life,706.13,2020-08-17,Theft,225.65,In Review,2021-09-07,27,Andrea Mata,East
df4c0863-92bd-49c4-83d8-4e4b7abe194d,10390,Beverly Fowler,Home,2478.45,2020-12-07,Theft,2213.06,Paid,2021-01-08,37,Cristina Weiss,North
33ee7b90-7608-4aa9-9d59-80a4cddd59bc,10215,Paula Baker,Auto,2222.88,2023-08-01,Fire,1545.77,Paid,2023-10-16,10,Megan Johnson,Central
15d1b558-f9c3-4140-8c5c-faf7bcea8b3a,10292,Jesse Floyd,Auto,400.84,2024-10-09,Theft,190.75,Paid,2024-12-15,24,Melinda Moody,South
f4988cfd-14af-4e9c-877d-88a1d51b7bab,10719,Kayla Cabrera,Health,635.6,2023-09-08,Fire,142.2,Paid,2024-04-01,2,Micheal Ward,North
8a10c46f-622f-45b8-b728-846c0ec58e1e,10968,David Jordan,Home,1102.23,2020-11-28,Accident,292.53,Paid,2025-02-17,38,Stephen Wilson,West
4ecbf9bb-b837-4058-93ea-6a2f3ba81486,10507,Sabrina Miller,Life,2759.5,2024-09-29,Medical,379.76,Paid,2024-10-02,20,Dr. Jeffrey Guerrero,Central
aeb782aa-2b70-4d00-bd3c-39f9a2e07318,10900,Paul Hill,Auto,530.87,2022-03-23,Fire,491.07,Paid,2024-04-30,48,Carol Martin,West
4138762b-191c-4f3f-8475-5403f211b150,10672,Timothy Brandt,Health,2721.27,2020-11-17,Medical,1229.38,Paid,2022-05-19,36,Robert Johnson Jr.,North
3eddad7a-ce40-4c7f-84f3-799b3ed8b225,10383,Eric Clark,Auto,1998.15,2024-10-09,Fire,1611.88,Paid,2024-10-27,3,James Guzman,East
7336f180-761f-4eec-93f2-5add8448b1ce,10470,Jacob Hahn,Life,2900.7,2022-03-07,Medical,2221.65,Paid,2025-01-21,20,Dr. Jeffrey Guerrero,Central
ee575388-64ae-42ce-a0f1-7532e30a7f01,10670,Michael Williams,Health,1069.76,2024-04-27,Liability,631.28,Paid,2025-01-14,22,Darren Green,Central
e4b5a474-24ed-4443-a0ac-cb79995b0a7b,10963,Amanda Gray,Auto,962.44,2022-04-01,Medical,114.53,Paid,2024-01-18,47,Joseph Myers,North
40f71f41-5f3c-448a-9a3a-7ff4daf9282d,10504,Brett Ryan,Auto,2497.25,2021-03-08,Liability,2285.03,Paid,2023-07-16,9,Ricardo Cook,North
da2fdbf7-57da-4d79-a212-6cc8909cedee,10212,Eric Chambers,Life,2168.12,2021-03-12,Liability,1538.71,In Review,2024-06-20,49,Kimberly Daugherty,North
39579b82-4511-46fb-ac9b-2d1838cff0a5,10230,Joseph Garcia,Life,2004.07,2022-02-15,Medical,442.96,In Review,2023-10-12,10,Megan Johnson,Central
030bc355-b2e1-41a0-adea-adcfb856fc2e,10657,Nancy Miller,Life,1066.19,2020-09-05,Fire,432.61,Paid,2025-05-10,40,Xavier George,East
a3e0b48d-339a-44a0-8b89-44a6542f0ef8,10362,Monica Blair,Life,2036.88,2022-09-11,Liability,1731.06,Paid,2024-06-26,15,Lisa Padilla,South
68ffd6c0-e93b-4815-9100-4ad7baa06adf,10670,Michael Williams,Health,1069.76,2024-04-27,Medical,998.59,Paid,2025-02-16,3,James Guzman,East
b2bb7b27-4e51-4932-a94b-6af6356edba4,10365,Laura Lee,Home,2841.95,2024-11-24,Medical,1237.2,In Review,2025-01-21,42,Dean Richardson,Central
257d4c67-b2ce-4932-98df-8d0719b99452,10887,David Evans,Health,2062.41,2020-12-11,Theft,1337.88,Closed,2022-01-09,46,Christopher Johnson,Central
78de42c7-ab36-4580-8fec-69b4f3c081ae,10996,Carrie Chandler,Health,547.27,2023-09-29,Theft,234.45,Denied,2024-10-10,50,Eric Taylor,Central
9b97a4e5-b7d7-4996-9cce-8d5f0778b532,10604,Justin Moss,Auto,539.5,2023-03-22,Fire,223.16,Denied,2023-08-25,8,Wendy Mccoy,Central
b28ea166-bbd3-48ad-a712-dfcb1a5948a3,10717,Andrea Robinson,Auto,2542.67,2021-09-08,Liability,1674.27,Paid,2024-02-02,40,Xavier George,East
587aef1f-3579-4b7e-bafa-f453912a4194,10498,Katie Holmes,Auto,509.88,2023-11-19,Liability,62.39,Denied,2024-08-05,4,Jasmine Gill,South
eb97b02c-1581-445d-bc90-32fa3e90ca68,10348,Clayton Vaughn,Health,422.32,2022-10-31,Liability,56.06,Denied,2022-12-02,49,Kimberly Daugherty,North
44828585-4aac-4ede-957d-80b27e6c2ac9,10991,Tyler Mora,Auto,2458.42,2024-09-21,Medical,2417.79,Denied,2024-10-16,2,Micheal Ward,North
cfa77a82-7b0e-4e6b-8fc0-57637ceaf9ab,10020,Victor Owens,Auto,1086.32,2021-09-19,Theft,668.55,In Review,2023-04-23,35,Dr. Frederick Thomas,East
545a988c-7947-4ce8-b41a-50e9387e40ca,10793,Michael Meadows MD,Auto,1665.9,2024-03-14,Accident,794.98,Open,2024-04-30,18,Joshua Wilson,Central
370e8c4f-5261-4730-9aa7-a6c047899964,10979,Douglas James,Life,1640.19,2024-05-04,Accident,1601.41,Paid,2024-11-04,46,Christopher Johnson,Central
11ccfd5e-408c-47fe-84b8-c148b288a122,10803,David Lewis,Life,1855.98,2022-10-23,Liability,810.86,Paid,2024-12-06,35,Dr. Frederick Thomas,East
7d4bc506-067f-483a-bfce-059815499c99,10299,Stacy Drake,Home,1981.8,2024-06-05,Liability,207.34,Paid,2025-05-02,38,Stephen Wilson,West
6639c4d8-dc5a-42c2-ac57-f1bbf112668d,10510,Paul Martinez,Life,2259.44,2022-02-14,Theft,1892.5,Paid,2024-02-27,2,Micheal Ward,North
c0dad914-5498-4498-bb28-70e3d80bc735,10097,Charles Cook,Home,1711.38,2023-10-29,Fire,1194.87,Paid,2024-12-06,27,Andrea Mata,East
518ec0d9-3083-4066-8a95-1afa5824cedc,10886,Evelyn Greer,Life,782.07,2023-05-26,Theft,626.94,Closed,2024-11-29,21,Thomas Fitzgerald,South
57de4a11-3d27-40c6-a385-d1b6965c1498,10369,Kathryn Osborn,Home,828.64,2024-05-28,Medical,551.19,Paid,2025-01-30,8,Wendy Mccoy,Central
7a927022-b1a9-458d-a421-6af6be18a35a,10182,Amy Smith,Home,606.38,2023-10-05,Theft,138.22,Denied,2025-01-16,19,Tammy Solomon,North
c09ccd27-bcd0-4661-ba01-992210357bf8,10353,Kenneth Lowery,Health,2078.47,2020-07-04,Accident,1573.14,Paid,2023-03-12,50,Eric Taylor,Central
93941ceb-ec9f-485f-a040-a048ff42b8a8,10853,Cody Faulkner,Health,866.75,2024-07-05,Theft,511.39,Paid,2024-09-16,27,Andrea Mata,East
ca69eb2d-e5a2-404a-8f72-8c4d3fc1f378,10899,Elizabeth Guzman,Health,335.11,2023-11-04,Accident,127.23,Paid,2025-04-12,21,Thomas Fitzgerald,South
01d2e37f-2882-4f0e-8049-5de9df1d338a,10880,Chad Francis,Health,899.32,2021-10-20,Accident,835.02,Paid,2022-05-11,4,Jasmine Gill,South
b3ebc6cf-843e-49f3-9ad4-e2e67b61ca52,10896,Paul Hutchinson,Life,853.46,2022-09-17,Fire,342.56,Paid,2024-06-11,21,Thomas Fitzgerald,South
1c9a1cbc-7c6b-4919-b2c7-6be9cb1c74f4,10787,Robert Foster,Home,1875.16,2023-10-24,Accident,1840.08,Paid,2025-01-24,21,Thomas Fitzgerald,South
f6f8e809-f6d6-43f5-b7bd-62223113bbca,10300,Madeline Nelson,Home,530.44,2022-12-14,Fire,495.91,Paid,2025-04-19,8,Wendy Mccoy,Central
44e67eb6-402e-4497-8774-c8913d270377,10474,Juan Alvarez,Health,2706.09,2025-06-08,Theft,2470.11,Paid,2025-06-08,49,Kimberly Daugherty,North
8a2f6885-cf25-4314-8ea7-64f56576ab01,10643,Sheila Morgan,Auto,870.91,2023-01-31,Liability,168.54,Denied,2025-02-06,32,Michelle Hale,East
70ccb257-67f2-4f60-80f9-fb31eef5a6f9,10552,Karen Sanchez,Auto,2600.89,2022-09-10,Liability,1841.47,Closed,2024-11-18,25,Rebecca Ayala,West
d8c3c49c-d903-404f-a3cb-f2a400994f69,10642,James Roberson,Home,1169.61,2022-10-31,Theft,1068.83,Paid,2023-02-24,21,Thomas Fitzgerald,South
e4ccf7f4-b970-4f00-a7ec-7b23b8f1c74f,10772,Erin Oconnor,Health,2585.42,2023-05-11,Medical,463.15,Denied,2025-02-24,5,Ryan Kelley,South
5c8a579c-ba2b-4143-8727-311df94e0be6,10798,Betty Moreno,Health,1825.86,2021-08-16,Medical,504.01,Paid,2022-08-29,41,Nichole Hill,East
2ddac99f-c339-4350-b65d-e29ae823b36c,10063,Kayla Jones,Life,2537.59,2023-01-10,Accident,1144.42,Open,2023-07-11,2,Micheal Ward,North
f5492294-1f5f-4e05-af6a-ae1503409d67,10621,John Barr,Home,798.21,2025-01-18,Fire,668.27,Denied,2025-03-10,38,Stephen Wilson,West
ed4dba7e-c720-44a3-a1d8-cf51b4ce4a38,10429,Patrick Martin,Home,1247.47,2022-02-06,Theft,359.27,Paid,2024-04-13,36,Robert Johnson Jr.,North
4a40d351-6960-4888-bfb5-2cd3647e16ff,10648,Cody Cruz,Health,2133.58,2023-03-14,Accident,1881.68,Paid,2024-09-02,27,Andrea Mata,East
3529cc00-1879-447d-8f2a-88ddc981ef9a,10232,Sheri Burke,Life,1657.12,2022-02-21,Medical,810.02,Paid,2024-10-22,41,Nichole Hill,East
3e53dcbc-00cc-49d1-98d6-6da672984b69,10572,Joseph Weber,Life,2415.86,2022-07-21,Liability,499.6,Paid,2022-09-13,10,Megan Johnson,Central
10a78664-9bc9-45c7-b1f1-ff4942f4aa55,10899,Elizabeth Guzman,Health,335.11,2023-11-04,Fire,110.65,Denied,2024-09-25,11,Tony Randall,West
a386cd95-b8d1-41b5-800f-99cdbc316038,10885,Patrick Johnson,Life,2459.77,2021-08-18,Accident,1151.03,Denied,2021-12-23,28,Kimberly Jennings,North
a3f76ed8-f4a5-4585-91c9-5a6ee50935f5,10423,Mary Blankenship,Health,546.26,2021-10-13,Liability,71.84,Paid,2022-11-05,1,Jason Olson,North
b7aa51b1-cb30-4b96-9a35-02afd9376981,10513,Miguel Alexander,Auto,2818.37,2023-08-27,Medical,2396.01,Open,2025-02-05,40,Xavier George,East
ac468fa0-ea01-48f7-8c22-d7c81cb8acf8,10529,Christopher Miller,Life,452.21,2024-12-19,Fire,136.5,In Review,2025-06-06,11,Tony Randall,West
f82f3460-3577-4cf2-b33e-c1f7ba22f96c,10093,Aaron Wilson,Auto,2354.12,2023-09-08,Theft,1810.6,Paid,2025-03-30,31,Jennifer Potter,East
4c8d8b10-9d44-4668-a2fa-623b2281b90e,10706,Amanda Moore MD,Health,2972.89,2020-11-02,Fire,2668.93,Denied,2024-07-25,44,Andrea Turner,North
e482c145-680f-4e4d-ab2f-118d73cf05f8,10559,Denise Moore,Health,2338.87,2025-02-06,Medical,702.89,Open,2025-02-09,41,Nichole Hill,East
35734b3a-2ac0-41d2-b94f-c05f9631e141,10231,Abigail Bailey,Auto,2445.99,2022-09-23,Accident,389.69,Denied,2023-05-18,33,Brian Marshall,South
d2666535-e0f8-4f0e-9a3a-4b84e9ed510f,10608,Tony Johnson,Health,1283.53,2022-09-08,Fire,965.54,Paid,2022-10-21,48,Carol Martin,West
61329d22-9c71-4a6e-b759-113b44979a7b,10344,Anthony Torres,Health,1471.4,2020-06-15,Liability,296.41,Denied,2021-11-30,20,Dr. Jeffrey Guerrero,Central
1946c8bc-d51a-49ea-a174-ff7d353bb0a1,10433,Dana Miller,Health,1969.19,2024-12-29,Theft,454.59,Paid,2025-05-13,8,Wendy Mccoy,Central
bdfe4115-ddc8-4142-adaf-5e74843dce20,10441,Bruce Lee,Health,529.06,2025-03-14,Accident,502.29,In Review,2025-05-12,18,Joshua Wilson,Central
1b6a3473-4517-4915-9e29-0cd70e699055,10327,Eric Heath,Health,1796.76,2021-11-03,Medical,804.31,Paid,2024-02-14,33,Brian Marshall,South
059e7061-da00-4de5-b961-a50fdd21e35f,10705,Stefanie Benson,Health,471.11,2025-06-01,Fire,91.54,Closed,2025-06-10,22,Darren Green,Central
1d3a421e-2a06-4da1-a664-74de64a5d257,10650,Shawn Barnes,Auto,1645.79,2021-08-21,Fire,279.17,Open,2023-10-09,46,Christopher Johnson,Central
5aa49328-0a66-4e58-9afd-44e869bf7bb8,10362,Monica Blair,Life,2036.88,2022-09-11,Medical,1659.59,Paid,2025-05-12,43,Kimberly Miranda,East
d72bcffe-0385-489b-b829-102c3746ee0d,10196,Catherine Cooke,Auto,1242.87,2022-12-21,Fire,240.41,Paid,2025-02-26,30,Kayla Cox,West
2dde5340-52bf-4a7b-b158-88f518271a43,10398,Lisa Hernandez,Health,1458.28,2021-07-08,Liability,487.64,Paid,2021-07-21,45,Samantha Cohen,West
5f25e3a5-3a2f-42a7-9473-505bea2893b3,10374,Jaime Wilson,Auto,2144.12,2023-05-12,Accident,696.8,In Review,2023-07-21,1,Jason Olson,North
37c5f1bd-9145-4ed0-9339-56e490782c3d,10696,Barbara Torres,Auto,1948.67,2024-06-20,Liability,975.38,Paid,2025-05-13,1,Jason Olson,North
cb0ace7d-eb61-4198-bcbd-babe87b8ad5a,10145,Sabrina Martin,Health,1069.07,2021-06-01,Accident,1003.83,Paid,2022-01-17,45,Samantha Cohen,West
74f9ea35-e411-41da-9d23-bf6b5099263c,10382,Robin Sanchez MD,Home,2181.19,2021-03-29,Medical,285.41,Closed,2024-12-30,35,Dr. Frederick Thomas,East
c96a10d5-26dc-4dc1-959a-9b3574959fc2,10318,John Robinson,Health,767.89,2022-03-07,Theft,666.27,Closed,2024-11-16,42,Dean Richardson,Central
de9c7762-9d23-4949-960e-09561a8df167,10271,Aaron Reyes,Auto,2485.28,2022-07-13,Theft,2069.46,Denied,2025-05-11,43,Kimberly Miranda,East
dda8d33f-5708-4d08-a1fb-9645da0859d8,10961,Denise Graham,Auto,523.56,2024-09-21,Medical,393.16,In Review,2025-03-09,23,Jesse Robertson,West
3f769b5a-3875-4f3c-b968-29548795594d,10827,Justin Decker,Home,1235.13,2021-08-19,Medical,262.07,Closed,2024-07-25,23,Jesse Robertson,West
4a6bf1ae-f2c7-4317-8812-657fe255ee27,10506,Christopher Berry,Auto,739.07,2022-01-02,Medical,86.96,Paid,2024-11-05,50,Eric Taylor,Central
a38efb3d-cfba-4951-8ee3-0f3a295633ab,10608,Tony Johnson,Health,1283.53,2022-09-08,Theft,894.33,Paid,2025-03-18,24,Melinda Moody,South
81be107e-d144-454c-8f69-4ea094555444,10122,Jessica Webster,Auto,2719.45,2024-05-18,Accident,1339.34,Paid,2024-06-20,15,Lisa Padilla,South
f0f7d3f4-d509-44d7-b52e-ac0bc10fa640,10195,Amy Alexander,Auto,1215.38,2022-01-28,Theft,1056.76,Closed,2024-05-22,44,Andrea Turner,North
e0e6474b-a672-482f-abd1-daeae7165bbe,10656,Michael Fuller,Home,644.47,2023-02-15,Fire,350.06,Paid,2023-11-12,40,Xavier George,East
3f737430-3e2d-45e6-9f3b-62b266533ca9,10791,Kelli Wilson,Auto,714.05,2024-12-14,Fire,544.1,Closed,2025-01-24,15,Lisa Padilla,South
5d8a124d-c67b-49f0-9ad9-cd993ff141ad,10404,Elizabeth Parrish,Life,2531.44,2025-03-05,Accident,1134.52,Open,2025-04-25,24,Melinda Moody,South
3df7aec0-b138-4830-bb73-af8c3986515c,10121,Michael Ward DDS,Auto,2480.09,2025-03-24,Theft,2154.86,Paid,2025-06-02,46,Christopher Johnson,Central
21ce4fbb-cc71-4f47-a801-7099bb23eb2a,10829,Destiny Scott,Health,2291.25,2024-07-30,Liability,271.41,Paid,2024-11-15,13,Jacqueline Hall,North
bf766071-3e8c-4fce-a155-65dcf6b61024,10059,Daniel Edwards,Auto,422.11,2024-11-13,Medical,208.15,Paid,2024-11-20,18,Joshua Wilson,Central
157aaa6c-e2d3-4d65-8cc1-b378dcc9d490,10311,Tony Bell,Auto,1485.22,2023-12-03,Liability,1264.94,Denied,2024-08-17,11,Tony Randall,West
26f2e450-6870-4a1d-8754-25b759749247,10544,Sabrina Hartman,Home,2113.59,2023-06-12,Liability,333.88,Paid,2023-08-15,48,Carol Martin,West
8623a3e6-4ae3-4d41-bb4e-37ffadfa55ff,10243,Courtney Harvey,Home,2770.13,2023-09-29,Liability,2452.94,In Review,2025-04-12,39,Fred Glenn,North
676100d7-320c-4d3b-81fa-ac8b86074006,10403,Lori Johnson,Home,1664.18,2024-02-10,Liability,741.44,Paid,2024-12-30,38,Stephen Wilson,West
ab4ddd80-da92-4c9c-98e0-da186f848f3e,10474,Juan Alvarez,Health,2706.09,2025-06-08,Accident,2003.75,In Review,2025-06-10,9,Ricardo Cook,North
d44ea0dc-8fad-41e3-999c-d230923f8bcf,10637,Rachel Ferguson,Home,1738.07,2022-09-13,Fire,1456.71,Open,2024-05-12,15,Lisa Padilla,South
076312c4-779d-4bbd-b6c1-a74cac4553ba,10871,Jeremy Valenzuela,Home,1307.94,2022-04-19,Liability,179.04,In Review,2022-05-09,18,Joshua Wilson,Central
d8a6f7be-1eeb-4de2-ac14-df017f89c4e0,10293,Pamela Stevens,Health,2521.02,2021-02-01,Accident,1262.07,Closed,2022-01-20,2,Micheal Ward,North
aa67eb4d-33b0-4aaf-98b6-cb63914b9545,10417,Laura Sanchez,Home,1091.67,2020-11-21,Liability,462.27,In Review,2024-05-18,44,Andrea Turner,North
bd1e6980-0482-4e62-8a96-f5fb76896168,10880,Chad Francis,Health,899.32,2021-10-20,Liability,298.72,Closed,2023-03-11,1,Jason Olson,North
8c2c21b0-33b2-4522-b637-6530aa3e0505,10767,Jose Smith,Health,2358.64,2022-10-17,Medical,1624.57,In Review,2023-04-27,42,Dean Richardson,Central
eb128dfd-ae6e-49e9-86cb-4b0e111d98b8,10337,Richard Moore,Life,2609.74,2022-08-31,Theft,984.2,Closed,2023-11-01,21,Thomas Fitzgerald,South
6fab11f2-d560-4a2d-a811-1635a6d9c458,10307,David Morris,Life,1694.01,2024-03-07,Medical,652.13,Closed,2024-12-27,27,Andrea Mata,East
bd82306b-a3c2-4c00-b3fc-e929ef49117c,10247,Krystal Jenkins MD,Auto,1456.1,2023-03-16,Fire,957.28,Paid,2025-01-18,34,Mrs. Donna Hall,South
fc389db1-435d-4181-b3e9-71f6d1b67ce7,10585,Jeffrey Chavez,Health,2010.18,2021-10-25,Medical,1535.36,Paid,2021-12-02,34,Mrs. Donna Hall,South
77346658-20ff-45ab-af0b-b0c46af34a47,10048,Julie Walker,Health,1704.18,2021-08-06,Theft,1064.23,Closed,2024-03-23,15,Lisa Padilla,South
cd9a32ac-ade1-402e-876a-133745434185,10625,Brad Byrd,Auto,1969.29,2022-05-30,Theft,1552.13,Paid,2024-10-24,27,Andrea Mata,East
f3440288-2a28-4802-b788-1f0e8d7d85ca,10024,Nicholas Hernandez,Health,1289.18,2021-09-26,Liability,678.81,Paid,2025-05-08,1,Jason Olson,North
7c0282e0-6886-4378-a1d1-3c1dba870b15,10710,Trevor Powell,Health,2140.06,2021-02-26,Medical,2034.98,Paid,2021-07-20,6,Annette Knox,South
dcffbd9f-84a0-4683-96f4-ea561f61160b,10828,Johnny Dickson,Home,1236.77,2020-10-26,Liability,489.44,Closed,2020-10-30,48,Carol Martin,West
82f4af33-e9ae-45df-88f7-50898f67c64e,10860,Jessica Garcia,Health,477.41,2022-08-06,Accident,248.86,Open,2024-12-04,28,Kimberly Jennings,North
87c420b1-e33e-42d3-869e-23fbd09558bd,10945,John Mcgee,Auto,857.34,2024-06-09,Theft,386.57,Open,2024-12-03,13,Jacqueline Hall,North
39b5382f-2c22-4cb7-95d0-61e9eff9675a,10793,Michael Meadows MD,Auto,1665.9,2024-03-14,Accident,1394.29,Paid,2024-10-09,5,Ryan Kelley,South
c7a456aa-1a69-469b-ba85-894cc8e354d9,10128,Jeffrey Franklin,Home,2623.97,2022-08-08,Theft,2439.59,Paid,2025-05-25,28,Kimberly Jennings,North
a2a8fbf1-20d8-4676-b3a6-91d3aeeddcb6,10451,Maria Brown,Health,2398.3,2022-10-21,Theft,1871.19,Denied,2024-03-06,41,Nichole Hill,East
848cd1d3-ebc6-4eaf-b813-e0da1276cd2f,10787,Robert Foster,Home,1875.16,2023-10-24,Fire,971.48,Closed,2025-04-30,16,Taylor Blevins,South
253a0513-5984-41ad-ac2e-034fe6692ef7,10420,Arthur King,Home,2331.41,2022-09-07,Theft,1831.96,Paid,2024-03-21,22,Darren Green,Central
f584e91a-1326-48f0-86d7-b9784f62a75c,10198,Joseph Hernandez,Health,2722.2,2025-01-20,Theft,2639.49,Closed,2025-03-03,34,Mrs. Donna Hall,South
6534eccb-6ba6-4206-8d72-d41b0440664d,10050,David Horton,Home,799.11,2023-01-19,Accident,587.69,Open,2023-02-17,50,Eric Taylor,Central
57aa2e84-ca37-47b2-b50b-893f5817cab5,10027,Lindsey Smith,Home,839.12,2023-01-07,Liability,518.03,In Review,2024-10-15,49,Kimberly Daugherty,North
bb3bd1c6-a623-4c37-852b-2b5f04139789,10050,David Horton,Home,799.11,2023-01-19,Theft,672.66,In Review,2023-06-12,38,Stephen Wilson,West
de3f8a33-11ed-465e-9b99-0b5ed19e4bc4,10369,Kathryn Osborn,Home,828.64,2024-05-28,Theft,477.58,Paid,2024-10-05,4,Jasmine Gill,South
7ca7ebc0-62ee-4a16-9666-19ad61c83f17,10265,Angela Wallace,Home,2668.91,2024-03-08,Theft,1960.29,Paid,2024-09-13,45,Samantha Cohen,West
7add9d21-bf78-48a1-a903-2f373301d8fe,10242,Patrick Livingston,Life,2875.61,2020-11-07,Theft,1641.65,Closed,2025-02-23,4,Jasmine Gill,South
5e6c3d24-fa71-43a7-80d1-01b15f6c13ef,10325,Sharon Stevenson,Life,2878.14,2024-12-17,Medical,619.91,Paid,2025-01-16,40,Xavier George,East
23fc3b4e-90c0-4d5c-b48a-3cac2de82f08,10086,Kathy Gray,Auto,1177.99,2022-08-27,Medical,485.51,Paid,2023-10-14,44,Andrea Turner,North
26c53bfe-126a-4451-aee4-fc1ac69c7a9a,10335,Luis Vasquez,Auto,424.21,2023-12-19,Theft,403.96,Denied,2024-11-21,19,Tammy Solomon,North
30775e0c-8168-4217-9dc2-3eca8c5bd609,10222,Morgan Skinner,Home,1834.43,2022-06-21,Medical,1568.25,Paid,2023-09-14,40,Xavier George,East
7bb53152-84c5-42c9-a7d9-1e12e1d71a48,10230,Joseph Garcia,Life,2004.07,2022-02-15,Medical,529.76,Paid,2025-02-03,39,Fred Glenn,North
1a43e726-3dc1-47e5-8269-db73e7a15dfb,10174,Frederick Wells,Auto,911.54,2024-01-29,Liability,855.75,Paid,2024-09-28,25,Rebecca Ayala,West
5f6846fd-0f1a-433d-be12-bbcd4130541a,10863,Kyle White,Life,1715.85,2025-03-09,Medical,1236.01,Closed,2025-05-12,40,Xavier George,East
6118995d-bed8-4bf4-a1ff-4351f279a136,10355,Tracey Montgomery,Health,490.54,2025-01-19,Liability,67.8,Paid,2025-02-27,42,Dean Richardson,Central
a2c65f1b-468e-40bb-bc4d-bf114ef1a0ce,10352,Tristan Young,Home,2612.52,2022-08-09,Theft,825.86,Paid,2024-01-25,22,Darren Green,Central
d6e4f13a-6882-4c65-b578-1f4689997f93,10074,Tiffany Reyes,Life,2501.75,2024-03-06,Liability,1429.59,Paid,2024-06-25,7,Christopher Miller,North
a29c1579-ae34-4a94-b7a7-99f6b8aa4b5f,10584,Bethany Glenn,Home,1187.63,2022-01-28,Theft,781.18,Denied,2024-07-11,5,Ryan Kelley,South
7b42094e-e490-48b6-9870-0d7b98987546,10566,Andrew Taylor,Life,1892.78,2024-02-29,Liability,1613.87,Closed,2024-06-10,13,Jacqueline Hall,North
8555641d-4d90-42e2-b065-3a4d96e52f91,10269,Mr. Jonathan Wiggins,Life,1270.63,2020-11-17,Liability,736.13,Paid,2024-12-01,33,Brian Marshall,South
